block_number,transaction_index,log_index,transaction_hash,erc20,from_address,to_address,value_binary,value_string,value_f64,chain_id
22816639,150,359,0x34ce7c74fd4e709063d819c3ab14642dda4bf18ad2ce6757abe83e9bbfbe7381,0x2513c95d1d405f5703633cb0622d48898df5633a,0xef315bbb66413232616ce97fe8619c2c89d85f34,0x4b314102f1c21c13a4d183516ff8b891d0754379,0x00000000000000000000000000000000000000000000000000000000566d3e80,1450000000,1450000000.0,1
22816639,150,360,0x34ce7c74fd4e709063d819c3ab14642dda4bf18ad2ce6757abe83e9bbfbe7381,0x2513c95d1d405f5703633cb0622d48898df5633a,0x2e3dc5c64f714316402b96690323efcbb87134aa,0x5c07417e7094c09bccd2288da09ce8a972cf4982,0x000000000000000000000000000000000000000000000000000000039fa088c0,15563000000,15563000000.0,1
22816639,150,361,0x34ce7c74fd4e709063d819c3ab14642dda4bf18ad2ce6757abe83e9bbfbe7381,0x2513c95d1d405f5703633cb0622d48898df5633a,0x31855d0eccf331962739d85e67be8f6f748cc28f,0xad904b4210b729dcddf1b90761c479df5e7cb472,0x00000000000000000000000000000000000000000000000000000006fc23ac00,30000000000,30000000000.0,1
22816639,150,362,0x34ce7c74fd4e709063d819c3ab14642dda4bf18ad2ce6757abe83e9bbfbe7381,0xbe51628936610e1c54ee627d6d0249c3e1bb89a0,0xb2a52bcc0f30ab2b51ba955e20a15ff6c3179197,0x3e27515727f3533ec061edfab140e7801cb49cab,0x00000000000000000000000000000000000000000000000000000000cf3f9290,3477050000,3477050000.0,1
22816639,150,363,0x34ce7c74fd4e709063d819c3ab14642dda4bf18ad2ce6757abe83e9bbfbe7381,0x712c5c8ee871bb20af57ea4b40d5c233b3bdb365,0x5401902278413a5e00d5561b619667551b510449,0xa62e3db683e62b72c2e90ecf99b4854fea29fb76,0x0000000000000000000000000000000000000000000000004c53ecdc18a60000,5500000000000000000,5.5e18,1
22816639,150,364,0x34ce7c74fd4e709063d819c3ab14642dda4bf18ad2ce6757abe83e9bbfbe7381,0x712c5c8ee871bb20af57ea4b40d5c233b3bdb365,0xd0506118b4f935d36f40dac4411f68211f2e36c6,0xdae5b7d035d45369315cfbdc06f86581840c8729,0x0000000000000000000000000000000000000000000000002b0533017d064000,3099940000000000000,3.09994e18,1
22816639,150,365,0x34ce7c74fd4e709063d819c3ab14642dda4bf18ad2ce6757abe83e9bbfbe7381,0xbe51628936610e1c54ee627d6d0249c3e1bb89a0,0x9d749b5732f8bb615004512ef083b374c58cddfb,0xd49eade3844b8728012863cbafb4a8986aa46391,0x000000000000000000000000000000000000000000000000000000069837e7d6,28323604438,28323604438.0,1
22816639,150,366,0x34ce7c74fd4e709063d819c3ab14642dda4bf18ad2ce6757abe83e9bbfbe7381,0xbe51628936610e1c54ee627d6d0249c3e1bb89a0,0x4d7af0defa36f6542d934badda459bd8d36b3c07,0x25ac17be41d4ee342ea5cb363410fcdc9e232a1a,0x000000000000000000000000000000000000000000000000000000004cb32aa3,1286810275,1286810275.0,1
22816639,150,367,0x34ce7c74fd4e709063d819c3ab14642dda4bf18ad2ce6757abe83e9bbfbe7381,0x712c5c8ee871bb20af57ea4b40d5c233b3bdb365,0x798d9f7faee46f62acb644e8c0473c2684ebea74,0x8d0cb6a0f1dfdb380e3750e9e929eac5cb8d3e64,0x000000000000000000000000000000000000000000000000008082162de77980,36171828790000000,3.617182879e16,1
22816639,150,368,0x34ce7c74fd4e709063d819c3ab14642dda4bf18ad2ce6757abe83e9bbfbe7381,0x2513c95d1d405f5703633cb0622d48898df5633a,0x73bb8a7fa03e244c2cef59b3bc2b7369ce0dce51,0x8c15ff3399ceec149779af9065ba16b9fb90264c,0x000000000000000000000000000000000000000000000000000000012a05f200,5000000000,5000000000.0,1
22816639,151,370,0x2a8c2147f486d12a9297a8588dc20bd2a3f61062684157ada788f7632261e308,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x111111125421ca6dc452d289314280a0f8842a65,0x938625591adb4e865b882377e2c965f9f9b85e34,0x0000000000000000000000000000000000000000000000000090ea49f4636000,40790000000000000,4.079e16,1
22816639,151,371,0x2a8c2147f486d12a9297a8588dc20bd2a3f61062684157ada788f7632261e308,0x24a6a37576377f63f194caa5f518a60f45b42921,0x938625591adb4e865b882377e2c965f9f9b85e34,0xa7eaa5bbc14b7d19ad31b837e861d9e57d1fd068,0x00000000000000000000000000000000000000000000000d474351014f3d5cdb,244942710024422907099,2.449427100244229e20,1
22816639,152,374,0x8c8e26256ab08efa7a156e18cb3e5121ab3eb811bd38b83e02dcc6238ac1b861,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc0fa293f6d521892c6712ce8f4184b59b7ce4ef4,0x111111125421ca6dc452d289314280a0f8842a65,0x000000000000000000000000000000000000000000000000000e7afb9d01f859,4075870763481177,4075870763481177.0,1
22816639,152,376,0x8c8e26256ab08efa7a156e18cb3e5121ab3eb811bd38b83e02dcc6238ac1b861,0xdac17f958d2ee523a2206206994597c13d831ec7,0xe693425e1ba4219599fa11fa0043cf9d437bcf14,0xc0fa293f6d521892c6712ce8f4184b59b7ce4ef4,0x0000000000000000000000000000000000000000000000000000000000989680,10000000,10000000.0,1
22816639,153,378,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x28070931eea3990191a2f1cff4a06f4984954913,0x904a03c67366f12b9fa614daee772d90ab461b81,0xdd9d61517f1ea1c49bdf65dfb825a278ee7cbadc,0x0000000000000000000000000000000000000000000000000000000000000000,0,0.0,1
22816639,153,379,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x3d86277af9784a265a9875592dbd89a2f2a58352,0x52acc62a692448d98440b9362e0f5b9528aab621,0xf4634d029de4c60dbf8148b74772de793e596cbb,0x0000000000000000000000000000000000000000000000000000003339059800,220000000000,220000000000.0,1
22816639,153,380,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x9933b4aa202290ba026be277cb176673d99f0f71,0x9a40611ab0bf14e413c50884d1d02864b6ec438c,0xfc97b45ac78fee857b959d8331c9c5166f88f5f0,0x00000000000000000000000000000000000000000000000000107a4370a22363,4638029698442083,4638029698442083.0,1
22816639,153,381,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x28070931eea3990191a2f1cff4a06f4984954913,0xfa456715ef54460e1561d51c9a661ca3b0cddffa,0x060d93ecc83ef930d55a3703bae69b4ce6d49be5,0x0000000000000000000000000000000000000000000000000000002e90edd000,200000000000,200000000000.0,1
22816639,153,382,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x28070931eea3990191a2f1cff4a06f4984954913,0x851ed134db7b06fcf2a08a869d391e8b7d79a83b,0xcdb8f21d1c9ec8de1e13c659dd3712a7d018f43c,0x000000000000000000000000000000000000000000000000000000174271310e,99898962190,99898962190.0,1
22816639,153,383,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x9933b4aa202290ba026be277cb176673d99f0f71,0x2eb28a7cb470a0f40582383b13b0c4ccd851317c,0x2ebaaf6c029830be6ce8fe79f7ff57ffdc51317c,0x00000000000000000000000000000000000000000000000002c68af0bb140000,200000000000000000,2e17,1
22816639,153,384,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x28070931eea3990191a2f1cff4a06f4984954913,0xecd31d76113c6a83663ce1914e4286e749387dcf,0xa8b52cff29b5bdf4392b3ed5969a4f9cab75e792,0x0000000000000000000000000000000000000000000000000000001c05c6d100,120356000000,120356000000.0,1
22816639,153,385,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x3d86277af9784a265a9875592dbd89a2f2a58352,0xb5f8980e9708565b77c768c145084fa319443fc0,0xe98d989fc52310a8ea45c19fd107a1531fc40a6b,0x0000000000000000000000000000000000000000000000000000000005f5e100,100000000,100000000.0,1
22816639,153,386,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x28070931eea3990191a2f1cff4a06f4984954913,0xfe59379f1d661ef088a9fcc19d0b014d095b4e87,0xf31bbbe6ce147be64c08b9b58ee32280ff7f14b3,0x0000000000000000000000000000000000000000000000000000000003473bc0,55000000,55000000.0,1
22816639,153,387,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x28070931eea3990191a2f1cff4a06f4984954913,0xa00373fc3d8e3b0fb6827109f4e26ac42e898c2d,0xa00bcdaeb3a4ce983f3a7c728fde63e8fb898c2d,0x0000000000000000000000000000000000000000000000000000000cc255a400,54800000000,54800000000.0,1
22816639,153,388,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x9933b4aa202290ba026be277cb176673d99f0f71,0xa2986114a7717342410b3c6e7b0880cd012b71b3,0xbfaf081c3c8f1131afc7ba37c40f733d89d52e5b,0x00000000000000000000000000000000000000000000000002c68af0bb140000,200000000000000000,2e17,1
22816639,153,389,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x9933b4aa202290ba026be277cb176673d99f0f71,0x06a5f46ef82060f23613c7847fb6e2659e943a8c,0x28a9de6e681ab8c70ff8aba4f42777c6640c8d3f,0x000000000000000000000000000000000000000000000000110bbb39a8e35990,1228281179709594000,1.228281179709594e18,1
22816639,153,390,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x9933b4aa202290ba026be277cb176673d99f0f71,0xf1275d5a96ed528990e0e52b13955d25a6284a28,0x9124c82d3df0f2c141836c65c4e0a1b88d5b593a,0x000000000000000000000000000000000000000000000000276b251786596b04,2840404772955712260,2.8404047729557125e18,1
22816639,153,391,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x3d86277af9784a265a9875592dbd89a2f2a58352,0x1f375b14403d516ab1a50389bce05d3db290c254,0xcee270d22e8500ff13171cc8198709b13c37bf76,0x00000000000000000000000000000000000000000000000000000090741cd1a8,620423336360,620423336360.0,1
22816639,153,392,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x28070931eea3990191a2f1cff4a06f4984954913,0xfebcc7ffb755813e3370ee42de88e3e5d0fdeae8,0x51ca3a1be961c4db3514f4b512b9dfd333605af0,0x0000000000000000000000000000000000000000000000000000000401bee688,17209157256,17209157256.0,1
22816639,153,393,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0xf6c5efcc9c819fca250fb8168f1b5b36d4b0b3ba,0xe9bd15656c881a0d9bef337fc006e1fbade7a248,0x4c17a42ff51b552b6c79e25dd8e5cb9c1a82a2b5,0x00000000000000000000000000000000000000000000000000000002c9b9b996,11974326678,11974326678.0,1
22816639,153,394,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0xf6c5efcc9c819fca250fb8168f1b5b36d4b0b3ba,0xd91e676c06694719e10a2098200d3d56339e0747,0xd91996159bf9bbab9d7865216482d7ced09e0747,0x000000000000000000000000000000000000000000000000000000013ee28580,5350000000,5350000000.0,1
22816639,153,395,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x28070931eea3990191a2f1cff4a06f4984954913,0x505f99226ccba25ce9aeb923a455779cc4ea9b14,0x371e1736fadce98f0d665ddb20ff096c10c713af,0x0000000000000000000000000000000000000000000000000000000df84730f0,59999990000,59999990000.0,1
22816639,153,396,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x9933b4aa202290ba026be277cb176673d99f0f71,0x29fd9eac3511e304a753021394144cbdac593c9a,0x9d3aec2236af39c37f2fb6abf5ff2c20dd37a52a,0x0000000000000000000000000000000000000000000000000512d4de10cb0400,365588570000000000,3.6558857e17,1
22816639,153,397,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x28070931eea3990191a2f1cff4a06f4984954913,0x4cec7cbe7fca55c99ee777eba4e579d27682a506,0x4e1d6f2dfdce9d6656acf16e13eade553555055c,0x0000000000000000000000000000000000000000000000000000000000000000,0,0.0,1
22816639,153,398,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x28070931eea3990191a2f1cff4a06f4984954913,0x4174ec2ab4b2ac93686162db947d7ec4f5623819,0x35d9371e211555ec2652b44d63834b0506a2aa1e,0x0000000000000000000000000000000000000000000000000000000bfd851e80,51498000000,51498000000.0,1
22816639,153,399,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x3d86277af9784a265a9875592dbd89a2f2a58352,0xdb464985df75a4182094e6c9c5182c0f3e39b7de,0x854700eda20d16788426b5d1fdf069fa77087fa1,0x0000000000000000000000000000000000000000000000000000000ba43b7400,50000000000,50000000000.0,1
22816639,153,400,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x28070931eea3990191a2f1cff4a06f4984954913,0x3c8b08cc75fbaf0e83264a681c81f38c317df3b4,0x618cc09f68a057400cf865aed96425dc96e13313,0x0000000000000000000000000000000000000000000000000000000f01ae3013,64452702227,64452702227.0,1
22816639,153,401,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x28070931eea3990191a2f1cff4a06f4984954913,0xbbfd35fbcac3dfd16244eeed95b6cc4d436a6a6d,0x378cb8c74fdf5be3b91c6627afc963a0a9c2dff0,0x0000000000000000000000000000000000000000000000000000000008f0d180,150000000,150000000.0,1
22816639,153,402,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x28070931eea3990191a2f1cff4a06f4984954913,0x6a7740927460641a80f65851a9aad41b9667819d,0xb4b167c92bac30069b9cdb27d0bddeed0ca4e5a2,0x0000000000000000000000000000000000000000000000000000002e90edd000,200000000000,200000000000.0,1
22816639,153,403,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x28070931eea3990191a2f1cff4a06f4984954913,0xcd1ae14bfc536a2f52344b47fe12edbd9d39fe2f,0xc2a3a385e7fa170a0d655a7434638bfb03334f91,0x0000000000000000000000000000000000000000000000000000002e35ac9b40,198469000000,198469000000.0,1
22816639,153,404,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x9933b4aa202290ba026be277cb176673d99f0f71,0x9ca6583464ec6e1b2b0f4b308c3c11affc24bddc,0x2af2a7e0c4c05b79612e5c1d9e7beb96465ba40e,0x00000000000000000000000000000000000000000000000045555b87b1da0000,4996000000000000000,4.996e18,1
22816639,153,405,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x9933b4aa202290ba026be277cb176673d99f0f71,0xfe591d07c84648640f1e5fd034be87bbcdd0cb94,0x52a6f19b9badc6c7f04966ea03cd67efbfaab621,0x000000000000000000000000000000000000000000000005114bacb8c3840000,93480000000000000000,9.348e19,1
22816639,153,406,0xcbc06668037f28a2203335721e10b4349f2e811f5947efe2335c7a94487b319e,0x9933b4aa202290ba026be277cb176673d99f0f71,0x20fc9952ee3f9293716314b550bcbf74ced4b158,0x967ed6c9f2a6aa7d44fedf0819ef0c34a060dbf5,0x00000000000000000000000000000000000000000000000026de310c06ea6b70,2800729945996422000,2.800729945996422e18,1
22816639,154,408,0x8732631575f7cb14bd356bcc6a360fddc9c10596222a0cf6a4680d9f818363d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x1111111254eeb25477b68fb85ed929f73a960582,0x000000000000000000000000000000000000000000000000000000004c0992a7,1275695783,1275695783.0,1
22816639,154,409,0x8732631575f7cb14bd356bcc6a360fddc9c10596222a0cf6a4680d9f818363d3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5141b82f5ffda4c6fe1e372978f1c5427640a190,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x0000000000000000000000000000000000000000000000000737d634af3307f5,520119803750582261,5.201198037505823e17,1
22816639,154,411,0x8732631575f7cb14bd356bcc6a360fddc9c10596222a0cf6a4680d9f818363d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1111111254eeb25477b68fb85ed929f73a960582,0xf94b6ab4a14bd01328721b694d8d681a222c7901,0x000000000000000000000000000000000000000000000000000000004c0992a7,1275695783,1275695783.0,1
22816639,154,412,0x8732631575f7cb14bd356bcc6a360fddc9c10596222a0cf6a4680d9f818363d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf94b6ab4a14bd01328721b694d8d681a222c7901,0x0146dca5ed7fac1dd53a2791089e109645732e1c,0x000000000000000000000000000000000000000000000000000000004c0992a7,1275695783,1275695783.0,1
22816639,155,415,0x83aabdf72470df7e93ed5cc8330cdd1174054ed29bc4ec5acdce386ea3d6760c,0xd0ec028a3d21533fdd200838f39c85b03679285d,0x442c2a63209ec73e20ac630a66de8ed672a989c5,0x3846a94f817acb78fb983f8631e779e49cbe888f,0x0000000000000000000000000000000000000000000000020f5b1eaad8d80000,38000000000000000000,3.8e19,1
22816639,155,417,0x83aabdf72470df7e93ed5cc8330cdd1174054ed29bc4ec5acdce386ea3d6760c,0xd0ec028a3d21533fdd200838f39c85b03679285d,0x3846a94f817acb78fb983f8631e779e49cbe888f,0x8f0d9acbdf8dbeea67af639cbc995a9767e14488,0x0000000000000000000000000000000000000000000000020f5b1eaad8d80000,38000000000000000000,3.8e19,1
22816639,155,418,0x83aabdf72470df7e93ed5cc8330cdd1174054ed29bc4ec5acdce386ea3d6760c,0x8f0d9acbdf8dbeea67af639cbc995a9767e14488,0x0000000000000000000000000000000000000000,0x3846a94f817acb78fb983f8631e779e49cbe888f,0x0000000000000000000000000000000000000000000000020f5b1eaad8d80000,38000000000000000000,3.8e19,1
22816639,155,420,0x83aabdf72470df7e93ed5cc8330cdd1174054ed29bc4ec5acdce386ea3d6760c,0x3846a94f817acb78fb983f8631e779e49cbe888f,0x0000000000000000000000000000000000000000,0x442c2a63209ec73e20ac630a66de8ed672a989c5,0x0000000000000000000000000000000000000000000000020f5b1eaad8d80000,38000000000000000000,3.8e19,1
22816639,156,422,0x451982d60d4ac8457aa55627d50f412e001858bbc303522b47e422ea1d3f9295,0xd0ec028a3d21533fdd200838f39c85b03679285d,0xf0d99271cfaba388d7e1cef6eef0699d486dad8e,0x3846a94f817acb78fb983f8631e779e49cbe888f,0x000000000000000000000000000000000000000000000002a802f8630a240000,49000000000000000000,4.9e19,1
22816639,156,424,0x451982d60d4ac8457aa55627d50f412e001858bbc303522b47e422ea1d3f9295,0xd0ec028a3d21533fdd200838f39c85b03679285d,0x3846a94f817acb78fb983f8631e779e49cbe888f,0x8f0d9acbdf8dbeea67af639cbc995a9767e14488,0x000000000000000000000000000000000000000000000002a802f8630a240000,49000000000000000000,4.9e19,1
22816639,156,425,0x451982d60d4ac8457aa55627d50f412e001858bbc303522b47e422ea1d3f9295,0x8f0d9acbdf8dbeea67af639cbc995a9767e14488,0x0000000000000000000000000000000000000000,0x3846a94f817acb78fb983f8631e779e49cbe888f,0x000000000000000000000000000000000000000000000002a802f8630a240000,49000000000000000000,4.9e19,1
22816639,156,427,0x451982d60d4ac8457aa55627d50f412e001858bbc303522b47e422ea1d3f9295,0x3846a94f817acb78fb983f8631e779e49cbe888f,0x0000000000000000000000000000000000000000,0xf0d99271cfaba388d7e1cef6eef0699d486dad8e,0x000000000000000000000000000000000000000000000002a802f8630a240000,49000000000000000000,4.9e19,1
22816639,157,429,0x986502122bd11328140185b9cffe58ac984c5a3bca308b7bbd9c416c5b8c880e,0xe28b3b32b6c345a34ff64674606124dd5aceca30,0xd25ac4ea2bfad020735e0a63979926aa03e72aea,0x5141b82f5ffda4c6fe1e372978f1c5427640a190,0x0000000000000000000000000000000000000000000000000e2fc6137124bbcf,1022253427241302991,1.022253427241303e18,1
22816639,157,431,0x986502122bd11328140185b9cffe58ac984c5a3bca308b7bbd9c416c5b8c880e,0xe28b3b32b6c345a34ff64674606124dd5aceca30,0x5141b82f5ffda4c6fe1e372978f1c5427640a190,0xcfd59c0f530db36eea8ccbfe744f01fe3556925e,0x000000000000000000000000000000000000000000000000001d0ddf63358ab7,8178027417930423,8178027417930423.0,1
22816639,157,434,0x986502122bd11328140185b9cffe58ac984c5a3bca308b7bbd9c416c5b8c880e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfbeedcfe378866dab6abbafd8b2986f5c1768737,0x5141b82f5ffda4c6fe1e372978f1c5427640a190,0x00000000000000000000000000000000000000000000000000100637ade7e5a5,4510435837994405,4510435837994405.0,1
22816639,157,435,0x986502122bd11328140185b9cffe58ac984c5a3bca308b7bbd9c416c5b8c880e,0xe28b3b32b6c345a34ff64674606124dd5aceca30,0x5141b82f5ffda4c6fe1e372978f1c5427640a190,0xfbeedcfe378866dab6abbafd8b2986f5c1768737,0x0000000000000000000000000000000000000000000000000e12b8340def3118,1014075399823372568,1.0140753998233725e18,1
22816639,160,442,0x7e91dde0d6cf21a93eeec685651e5cd182a7de968e35ca9b46308859c6617ab5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb0e7122eedcdef25e6cdcdd8bbf1b68308a2d90b,0x5aa11655a666301cf9198ac020cc3c896e431152,0x0000000000000000000000000000000000000000000000000000000017d78400,400000000,400000000.0,1
22816639,161,443,0xbde221b6f83417af1b7cf7f3f395727b6506ce649f83ac7ec37eb1602cc4d790,0xdac17f958d2ee523a2206206994597c13d831ec7,0x5d651ad647cfab587b3ffa5a5480ea7712b045dd,0x21ce9bb267924aa74969d47e3dba92b4a9f58b5e,0x0000000000000000000000000000000000000000000000000000000005cfd460,97506400,97506400.0,1
22816639,163,445,0xc2bad8e87251cd7bf65a9c4ba3d121232a0e76611297413114def081294921ee,0xdac17f958d2ee523a2206206994597c13d831ec7,0xe0841831f425b7964f1674af03f2965830bb9182,0x359006dd51454c3bf1b5136146cf8dbd62058696,0x00000000000000000000000000000000000000000000000000000000493e003a,1228800058,1228800058.0,1
22816639,170,446,0xa728a278e15f056334331c55f2f8249449074147a762f418d7ef06865b1d2e87,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7fe497926d9c49184c0b8998fa12162f3a10d4a2,0x7b4576d06d0ce1f83f9a9b76bf8077bffd34fcb1,0x000000000000000000000000000000000000000000000000000000007d2b7500,2100000000,2100000000.0,1
